source,title,company,location,contract_type,sector,experience,education,salary,description,skills_raw,url,posted_date,scraped_at
rekrute,Superviseur Terrain | Marrakech (Maroc),Smollan,Marrakech et région - Maroc,Intérim,Commercial / Vente / Export - Marketing - Secteur Agence pub / Marketing Direct,Junior (1 à 3 ans),Bac +3 Minimum - Licence,N/A,"Entreprise : Smollan est une multinationale œuvrant dans les domaines des services de ventes, de marketing, de technologie des donnés et du E-commerce. L’entreprise est présente sur les cinq continents, dans plus de 60 pays, avec un effectif dépassant les 84 000 salariés. Au cours de ses 90 ans d’existence, Smollan a constitué un point pivot où les détaillants, les marques et les consommateurs se rencontrent. Nous influençons le choix, le moment et l’endroit où les acheteurs naviguent et achètent à travers de multiples points de contact, Servant plus de 80 % des marques les plus populaires au monde, Smollan couvre plus de 900 000 points de vente. Smollan a démarré en tant que société de service en 1931, et a continué à élargir le spectre de  ses services en développant des partenariats avec des acteurs stratégiques clés au niveau mondial. Grâce à son engagement, son réseau et son savoir-faire, Smollan a réussi à développer une forte présence sur le continent africain dans plus de 15 pays. L’entreprise a commencé ses activées au Maroc en 2018 avec des leaders du marché des produits de grande consommation, et a continué à développer son portefeuille depuis lors en fournissant des services de ventes, de merchandising, et d’activations. Smollan opère au sein de l’écosystème du commerce de détail dans le but de transformer des vies en créant une activité diversifiée et durable qui relie les gens, les marques et les opportunités à travers la planification, l’exécution, le suivi et le reporting des solutions de commerce intelligent, aussi bien en magasin qu’en ligne. Nous opérons dans un environnement commercial très complexe et dynamique où les frontières des entreprises et les exigences des clients changent d'un jour à l'autre. Les clients ont tendance à devenir plus exigeants, plus expressifs et moins patients. Par conséquent, nous essayons généralement de concevoir nos solutions personnalisées et nos modèles opérationnels pour jouer le rôle d'intermédiaire entre la stratégie et les indicateurs de performance opérationnels. Contactez-nous à l’adresse www.smollan.com | Culture de l'entreprise : Smollan Morocco évolue dans une culture majoritairement orientée vers la coopération , où l’humain, la confiance et le bien-être des collaborateurs occupent une place centrale. Le management de proximité favorise l’accompagnement, la responsabilisation et la qualité des relations au sein d’équipes solidaires. Cette culture collaborative est enrichie par une dimension innovation notable , encourageant l’initiative, l’agilité et l’expérimentation. Une orientation performance et des processus structurés complètent l’ensemble, garantissant efficacité opérationnelle et atteinte des objectifs dans un environnement équilibré et engageant. | Poste : Résumé du poste : Assurer la gestion efficace de l'exécution du merchandising et de la gestion des relations ainsi que des produits des clients au niveau du magasin, y compris la réalisation des KPI sur un territoire donné. En outre, assurer une gestion efficace du personnel afin d'obtenir une disponibilité maximale des produits à tout moment et à moindre coût. --------------------------------------------------------------------------------- Principales responsabilités et résultats attendus : Gestion opérationnelle : Communiquer et veiller à ce que l'équipe comprenne les indicateurs de performance du magasin. Superviser l'exécution et la réalisation des KPI convenus pour le magasin Se coordonner avec les directeurs de magasin pour débloquer les défis du magasin en ce qui concerne les KPI du magasin Veiller à l'exécution des 6P au niveau du magasin Suivre les directives stipulées en matière de gestion des stocks Superviser la gestion de la santé des rayons, c'est-à-dire le réapprovisionnement des stocks, les facing, l'intégrité du planogramme. Assurer la mise en œuvre et le suivi des planogrammes au niveau du magasin Veiller à la mise en œuvre efficace des activités promotionnelles Superviser l'exécution des activations en magasin et des promoteurs permanents conformément aux plans convenus. Fournir un retour d'information sur tous les points liés au client/produit sur le terrain. Contrôler et évaluer en permanence les objectifs fixés en matière de merchandising afin de s'assurer qu'ils sont atteints. Assurer l'excellence du merchandising grâce aux meilleures méthodes de travail de Smollan Mener des audits spécifiques aux clients dans les magasins Comparer et optimiser en permanence les processus de réalisation du merchandising par rapport aux meilleures pratiques. Fournir un retour d'information régulier au supérieur hiérarchique Gestion des comptes : Travailler en partenariat avec les distributeurs, les gestionnaires de comptes et d'autres partenaires afin d'atteindre et de dépasser les objectifs de merchandising. Répondre à toutes les questions et à tous les problèmes des clients et en assurer le suivi Se tenir informé du marché et des concurrents Respecter les normes de performance du client et de l'entreprise Faire remonter tout problème non résolu au responsable hiérarchique concerné. Organiser des sessions trimestrielles d'évaluation de l'activité avec le client afin de dégager des opportunités de croissance. Excellence opérationnelle : Soumettre des rapports quotidiens et hebdomadaires concernant les plans d'affaires conjoints (JBP) aux responsables hiérarchiques/clients. Maintenir d'excellentes relations/contacts avec les différentes parties prenantes Documenter et gérer les dépenses Assurer la gestion des actifs de Smollan, y compris les appareils HHT Assurer le respect des règles établies entre votre équipe et le distributeur Mettre en œuvre et maintenir l'excellence opérationnelle du merchandising, les politiques et les procédures, y compris les procédures opérationnelles standard. Élaborer des plans d'itinéraire détaillés, y compris la conception des cycles d'appel / PJP de votre équipe et la communication en temps opportun des changements apportés aux cycles d'appel / PJP. Développer et maintenir une base de données pertinente sur les clients de votre équipe Veiller à ce que des informations exactes soient enregistrées et faire l'objet d'un contrôle de qualité, prendre des mesures correctives le cas échéant. Se tenir au courant des nouveaux développements dans le secteur et les communiquer à son équipe et à son supérieur hiérarchique. Convenir des résultats attendus, de la portée et des délais avec les responsables hiérarchiques. | Profil recherché : Experience : 2 à 3 ans d’expérience ou plus dans le secteur FMCG en tant que représentant des ventes Connaissances, compétences et capacités : Gestion merchandising Gestion des personnes Compétences administratives Compétences en service à la clientèle Compétences en communication (verbale et écrite)",Recherche de nouveauté | Extraversion | Volonté de persuasion | Intuition / Spontanéité | Flexibilité | Ambition | Organisation,https://www.rekrute.com/offre-emploi-superviseur-terrain-recrutement-smollan-morocco-marrakech-182095.html,N/A,2026-04-22T23:39:12.149740
rekrute,Responsable Production | Casablanca (Maroc),Avec une vaste expérience et une position de leader dans le secteur automobile,Casablanca et région - Maroc,CDI,Méthodes / Process / Industrialisation - Production / Qualité / Sécurité / Maintenance - Secteur Aéronautique / Spatial								- Autres Industries,Expert (10 à 20 ans),Bac +5 et plus Minimum - Master,N/A,"Entreprise : Avec une vaste expérience et une position de leader dans le secteur automobile, notre entreprise tire sa force de son histoire, de son savoir faire, de ses atouts et de ses engagements. Depuis sa création, elle a accumulé une expertise considérable, devenant aujourd'hui un acteur incontournable de son domaine. | Poste : Dans le cadre du renforcement de notre équipe, nous recrutons un Responsable Production dont les principales missions seront de : Garantir la conformité des produits aux exigences qualité et techniques Assurer la planification de la production Organiser et optimiser les lignes de production Gérer l’approvisionnement des postes de travail Affecter et superviser la main-d’œuvre directe Réaliser les contrôles prévus dans les processus Veiller à l’identification et à la traçabilité des produits Coordonner les équipes techniques afin d’atteindre les objectifs de performance en termes d’efficience, de qualité et de TRS Assurer l’application des standards et des bonnes pratiques industrielles sur le site Pilotage du processus Production : Définir les caractéristiques et le périmètre du processus Décliner, communiquer et suivre les objectifs associés Planifier et budgéter les ressources nécessaires Suivre les indicateurs de performance Réaliser les bilans et proposer des actions d’amélioration continue | Profil recherché : Vous êtes diplômé(e) d’un Bac+5 ou d’un diplôme  Bac+5 en Génie Industriel ou équivalent Vous justifiez d’une expérience confirmée 10 à 15 ans d’expérience dans la gestion de la production et la planification, idéalement dans les secteurs de l’industrie automobile et de la métallurgie Vous maîtrisez les techniques de systèmes qualité, gestion de projet, Maîtrise des outils d’amélioration continue (Lean Manufacturing, Kaizen, 5S, SMED, TPM ) Vous avez une bonne expérience en environnement certifié ISO / IATF 16949 Vous maîtrisez l'ERP (SAP, Sage X3, ou équivalent) Langues : Français et Anglais Compétences informatiques : Bonne maîtrise de Word et Excel Doté d’un bon sens relationnel, vous appréciez le travail en équipe et savez faire preuve de rigueur et d'autonomie.",Recherche de nouveauté | Respect des règles | Besoin d'objectivité | Rationalisme | Ténacité | Besoin de réflexion | Organisation,https://www.rekrute.com/offre-emploi-responsable-production-recrutement-confidentiel-casablanca-182094.html,N/A,2026-04-22T23:39:14.754075
rekrute,Responsable Ressources Humaines | Casablanca (Maroc),Riche d'une longue expérience et majeur dans son secteur d'activité,Casablanca et région - Maroc,CDI,RH / Personnel / Formation                                                                 - Secteur Autres Industries,Confirmé (5 à 10 ans),Bac +5 et plus Minimum - Master,N/A,"Entreprise : Riche d'une longue expérience et majeur dans son secteur d'activité, notre entreprise tire sa force de son histoire, son savoir faire, ses atouts et ses engagements. Depuis sa création, notre entreprise a forgé son expérience dans ce secteur, et se positionne aujourd'hui comme un acteur de référence. | Poste : Nous recrutons un(e) Responsable Ressources Humaines Senior afin de piloter la fonction RH et accompagner le développement de ses équipes. - Définir et mettre en œuvre la stratégie RH en alignement avec les objectifs de l’entreprise. - Superviser l’ensemble des processus recrutement, intégration et gestion des talents. - Assurer la gestion administrative du personnel et veiller à la conformité avec la législation du travail. - Piloter les plans de formation et le développement des compétences. - Assurer le suivi de l’évaluation de performance et accompagner les managers. - Gérer les relations sociales et maintenir un climat social positif. - Conseiller la direction sur les questions RH et organisationnelles. - Gestion de la paie et déclarations sociales. | Profil recherché : Profil recherché : - Formation Bac+5 en Ressources Humaines, Droit social ou Management. - 5 à 10 ans d’expérience minimum dans une fonction RH, dont une expérience à un poste similaire. - Bonne maîtrise du droit du travail marocain et des pratiques RH. - Leadership, sens de l’organisation et capacité à gérer des projets RH. - Excellentes compétences relationnelles et de communication.",Recherche de nouveauté | Extraversion | Besoin d'objectivité | Besoin d'autonomie | Implication au travail,https://www.rekrute.com/offre-emploi-responsable-ressources-humaines-recrutement-confidentiel-casablanca-180559.html,N/A,2026-04-22T23:39:17.784570
rekrute,Chargé(e) facturation(Junior) | Casablanca (Maroc),PwC,Casablanca et région - Maroc,CDI,Gestion / Comptabilité / Finance                                                                 - Secteur Comptabilité / Audit,Débutant (-1 an),Bac +5 et plus Minimum - Master,N/A,"Entreprise : PwC est le leader mondial sur le marché de l’audit financier, et compte plus de 236 000 collaborateurs dans le monde. Il réalise des missions d'audit, d'expertise comptable et de conseil pour des organisations de toutes tailles et de tous secteurs d’activité. | Culture de l'entreprise : PwC se caractérise par une culture fortement structurée et orientée organisation , où la rigueur des processus, la fiabilité et l’exigence de qualité constituent des piliers de la performance. Cette approche est étroitement complétée par une dimension collaborative de même intensité , favorisant la confiance, l’engagement collectif et un management de proximité axé sur l’accompagnement des talents. La recherche de résultats mesurables et la réputation du cabinet introduisent une logique de compétition maîtrisée , tandis que l’innovation, bien que présente, demeure plus encadrée et secondaire. | Poste : Dans le cadre du développement de ses activités, PwC Business Services recherche un(e) Gestionnaire Missions : Au sein d’une équipe dédiée, vous travaillerez principalement sur des missions auprès d’une clientèle composée de grands acteurs nationaux et internationaux : Analyse les marchés financiers et sélectionne des investissements adaptés aux objectifs des clients. Construit et ajuste des portefeuilles pour optimiser la performance et limiter les risques. Suit les résultats, réalise des rapports et justifie les décisions prises. S’assure du respect des règles financières et maintient une bonne relation avec les clients. | Profil recherché : De formation BAC+3 à BAC+5 en comptabilité ou finance. 1 an d'expérience ou débutant avec une motivation et volonté d’apprendre. Bonnes compétences organisationnelles et attention aux détails. Maîtrise des outils bureautiques (Excel, Word). Sens du travail en équipe et bonne communication.",Respect des règles | Rationalisme | Conventionnel | Besoin d'objectivité | Organisation,https://www.rekrute.com/offre-emploi-chargee-facturationjunior-recrutement-pwc-casablanca-182093.html,N/A,2026-04-22T23:39:20.153296
rekrute,Consultores catalanes/españoles - Back Office y llamadas salientes (H/F) | Casablanca (Maroc),N/A (confidentiel),Casablanca et région - Maroc,CDI,Commercial / Vente / Export - Centre d'appels (métiers de) - Secteur Offshoring / Nearshoring								- Offshoring / Nearshoring,Junior (1 à 3 ans),Bac +2 Minimum - Baccalauréat,N/A,"Entreprise : Créé en 2003, le groupe OUTSOURCIA est un opérateur spécialisé dans les métiers de l'outsourcing : gestion de la relation client à distance, multiservice, multilingue et multicanal (centres d'appels, gestion des e-mails, solutions de chats, télémarketing et relation client sur les réseaux sociaux), externalisation de métiers de Back Office (BPO), prestations digitales (développement d'applications spécifiques, web ou mobiles, communication digitale et Community Management) et études. À ce jour, OUTSOURCIA, emploie 3600 collaborateurs sur 12 sites de production au Maroc, en France, en Tunisie, à Madagascar et accompagne des clients de renom tels que : Aquarelle, Renault, Total, Orange, Histoire d'Or, Manutan, Marionnaud, Mister Auto, Seloger.com, Veepee, etc. Pour en savoir plus visitez www.outsourcia.com | Culture de l'entreprise : Outsourcia évolue dans une culture principalement orientée vers la performance et la compétition , où l’ambition, le goût du challenge et l’atteinte d’objectifs mesurables constituent des moteurs essentiels. L’entreprise valorise le dépassement de soi, la compétitivité et une forte orientation client, dans une logique de résultats et de positionnement sur le marché. Cette dynamique est complétée par une dimension humaine et collaborative , favorisant la cohésion des équipes, la responsabilisation et le management de proximité. L’innovation et des processus structurés viennent soutenir l’efficacité et l’adaptabilité de l’organisation. | Poste : ¿Te apasiona la relación con el cliente y dominas perfectamente el catalán y el español? ¿Buscas un entorno dinámico donde puedas desarrollar tus habilidades? ¡Esta oportunidad es para ti! Tu misión: - Gestionar solicitudes clientes en BackOffice - Realizar llamadas salientes (outbound) con profesionalismo y empatía - Garantizar una experiencia cliente de alta calidad - Tratar y resolver incidencias con eficacia | Profil recherché : - Dominio nativo o bilingüe de catalán y español (oral y escrito) - Experiencia previa en servicio al cliente y/o backoffice (muy valorada) - Excelentes habilidades de comunicación y orientación al cliente - Capacidad de organización, rigor y proactividad",Volonté de persuasion | Extraversion | Intuition / Spontanéité | Ambition | Recherche de nouveauté | Respect des règles | Distance émotionnelle | Implication au travail,https://www.rekrute.com/offre-emploi-consultores-catalanesespanoles---back-office-y-llamadas-salientes-hf-recrutement-outsourcia-casablanca-182092.html,N/A,2026-04-22T23:39:23.340353
rekrute,Téléconseillers germano-anglophones (Allemand/Anglais) | Casablanca (Maroc),N/A (confidentiel),Casablanca et région - Maroc,CDI,Centre d'appels (métiers de)                                                                 - Secteur Centre d'appels								- Offshoring / Nearshoring,Junior (1 à 3 ans),Bac Minimum - Baccalauréat,N/A,"Entreprise : Créé en 2003, le groupe OUTSOURCIA est un opérateur spécialisé dans les métiers de l'outsourcing : gestion de la relation client à distance, multiservice, multilingue et multicanal (centres d'appels, gestion des e-mails, solutions de chats, télémarketing et relation client sur les réseaux sociaux), externalisation de métiers de Back Office (BPO), prestations digitales (développement d'applications spécifiques, web ou mobiles, communication digitale et Community Management) et études. À ce jour, OUTSOURCIA, emploie 3600 collaborateurs sur 12 sites de production au Maroc, en France, en Tunisie, à Madagascar et accompagne des clients de renom tels que : Aquarelle, Renault, Total, Orange, Histoire d'Or, Manutan, Marionnaud, Mister Auto, Seloger.com, Veepee, etc. Pour en savoir plus visitez www.outsourcia.com | Culture de l'entreprise : Outsourcia évolue dans une culture principalement orientée vers la performance et la compétition , où l’ambition, le goût du challenge et l’atteinte d’objectifs mesurables constituent des moteurs essentiels. L’entreprise valorise le dépassement de soi, la compétitivité et une forte orientation client, dans une logique de résultats et de positionnement sur le marché. Cette dynamique est complétée par une dimension humaine et collaborative , favorisant la cohésion des équipes, la responsabilisation et le management de proximité. L’innovation et des processus structurés viennent soutenir l’efficacité et l’adaptabilité de l’organisation. | Poste : Sie sprechen fließend Deutsch und Englisch und haben Freude am Kundenkontakt? Dann sind Sie bei uns genau richtig! Ihre Aufgaben: Entgegennahme eingehender Kundenanrufe Analyse der Kundenanfragen und Bereitstellung passender Lösungen Sicherstellung einer hohen Servicequalität und Kundenzufriedenheit Professionelle und freundliche Bearbeitung aller Anliegen | Profil recherché : Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift Ausgeprägte Kommunikations- und Zuhörfähigkeiten Erste Erfahrung im Kundenservice von Vorteil Sicherer Umgang mit gängigen IT-Tools",Respect des règles | Volonté de persuasion | Distance émotionnelle | Ténacité | Besoin d'action | Travail en équipe | Implication au travail | Organisation,https://www.rekrute.com/offre-emploi-teleconseillers-germano-anglophones-allemandanglais-recrutement-outsourcia-casablanca-182091.html,N/A,2026-04-22T23:39:26.385352
rekrute,Key Account Manager (Chellalat) | Mohammédia (Maroc),Fort d'une expérience de plus de 40 ans dans les transports de fluides,Casablanca et région - Maroc,CDI,Commercial / Vente / Export - Gestion projet / Etudes / R&D - Secteur Electro-mécanique / Mécanique								- Electronique,Intermédiaire (3 à 5 ans),Bac +5 et plus Minimum - Ecole d'ingénieur - Master,N/A,"Entreprise : Fort d'une expérience de plus de 40 ans dans les transports de fluides, FIRM (Fournitures Industrielles et Réalisations Mécaniques) est un acteur majeur sur le marché marocain dans la commercialisation de la robinetterie industrielle, le tube, les raccords et les accessoires. Notre notoriété est avant tout liée à notre expertise dans le domaine et à l'assistance technique à nos clients. | Poste : Le Key Account Manager est appelé à remplir les fonctions d’un Responsable Commercial à la limite de son périmètre défini en termes de comptes clients et partenaires. Il est par ailleurs responsable du développement de son fonds de commerce et du CA avec une meilleure rentabilité (Marges objectivées en dessous du seuil du risque maximum toléré). Descriptif des tâches : 1. Développement commercial Développer le portefeuille clients via la prospection Négocier les termes de collaboration avec les clients Assurer l'atteinte des objectifs de CA et de marge 2. Gestion de la relation client Piloter la relation avec les clients du portefeuille Traiter les réclamations Assurer le suivi des règlements et du recouvrement 3. Cycle de vente complet Produire les offres techniques et commerciales Gérer les appels d'offres (dossier administratif, technique, financier) Superviser les livraisons et la facturation 4. Veille et reporting Mettre à jour les opportunités sur le CRM Réaliser une veille concurrentielle Rendre compte à la Direction 5. Actions terrain Planifier et effectuer les visites clients Participer à des événements (formations, démonstrations) | Profil recherché : Formation et Expérience : Issu d’une formation d’ingénierie en hydraulique ou en génie mécanique, vous justifiez d'une expérience significative dans une fonction similaire. Compétences techniques et qualités personnelles requises : Maîtrise des produits dans les secteur industriel (mécanique, éléctro-mécanique) ; Vous avez le sens de la négociation et êtes orientés résultats ; Vous avez le sens de l’organisation et l'aptitude à travailler en équipe ; Vous êtes autonome et dynamique ; Maîtrise parfaite de la langue française parlée et écrite ; Anglais souhaitable.",Recherche de nouveauté | Extraversion | Volonté de persuasion | Besoin d'action | Ambition | Besoin d'autonomie,https://www.rekrute.com/offre-emploi-key-account-manager-chellalat-recrutement-firm-mohammedia-180758.html,N/A,2026-04-22T23:39:28.788084
rekrute,Commercial Sédentaire (H/F)  (Chellalat ) | Mohammédia (Maroc),Fort d'une expérience de plus de 40 ans dans les transports de fluides,Casablanca et région - Maroc,CDI,Commercial / Vente / Export                                                                 - Secteur Electro-mécanique / Mécanique,Intermédiaire (3 à 5 ans),Bac +2 Minimum - BTS / DUT,N/A,"Entreprise : Fort d'une expérience de plus de 40 ans dans les transports de fluides, FIRM (Fournitures Industrielles et Réalisations Mécaniques) est un acteur majeur sur le marché marocain dans la commercialisation de la robinetterie industrielle, le tube, les raccords et les accessoires. Notre notoriété est avant tout liée à notre expertise dans le domaine et à l'assistance technique à nos clients. | Poste : En tant que Commercial Sédentaire vos principales missions seront : Production des offres commerciales des Key Account Manager auquel il/elle est rattaché(e) Prendre en charge la relation clientèle de son portefeuille. Négocier les termes de création de comptes avec les clients et partenaires selon la politique et la stratégie commerciale définie. Assister les clients à exprimer leurs besoins techniques et fonctionnels en matériel et fournitures. Prendre en charge les projets d’appels d’offres (Dossier administratif – Dossier technique – Offre financière). Assister les KAM dans la Supervision des livraisons des commandes clients de son portefeuille. Préparer et/ou veiller sur la préparation du dossier de facturation (devis / Proforma / Bon de commande / Bon de livraison / Moyen de règlement). Assister au suivi de l’état des règlements des factures clients de son portefeuille (En coordination avec le chargé de recouvrement). Mettre à jour les opportunités commerciales sur le support Ad-hoc (CRM-Vtiger ou tout autre support en application). Prendre en charge le traitement des réclamations des clients de son portefeuille. | Profil recherché : Formation: Issu d'une formation supérieure BAC + 2 et plus, BTS (option technique de vente) ou en hydraulique. Compétences et qualités personnelles: Expérience significative dans une fonction similaire dans le secteur hydraulique, mécanique ou industriel Maîtrise des produits Sens de l’organisation Aptitude à travailler en équipe Autonomie Maîtrise parfaite de la langue française à l’écrit et à l’oral",Recherche de nouveauté | Extraversion | Volonté de persuasion | Travail en équipe | Ambition | Intuition / Spontanéité | Flexibilité,https://www.rekrute.com/offre-emploi-commercial-sedentaire-hf-chellalat-recrutement-firm-mohammedia-180759.html,N/A,2026-04-22T23:39:31.461015
rekrute,Responsable des aspects administratifs et financiers | Béni Mellal (Maroc),N/A (confidentiel),1 poste(s) - Maroc,CDI,Audit / Conseil - Gestion / Comptabilité / Finance - Secteur Comptabilité / Audit								- Conseil / Etudes,Confirmé (5 à 10 ans),Bac +5 et plus - Ecole de commerce - Master,N/A,"Entreprise : La SOCIETE DE DEVELOPPEMENT DES SERVICES PUBLICS DE DISTRIBUTION S.A. est une société de Développement Local, qui a pour missions de participer à la gestion et au développement des Services Publics de distribution, et cela à travers notamment, les prestations : D’accompagnement dans le domaine financier et de l'ingénierie financière, et dans la mobilisation et la gestion des financements ; De suivi et d'évaluation de la gestion et des indicateurs de performance inhérents aux Services Publics ; De gestion des dettes de financement liées à l’activité de distribution ; D’harmonisation des règles communes et process concernant la gestion des Services Publics. Notre société accompagne les acteurs du secteur de la distribution d’électricité, d’eau potable et d’assainissement liquide, notamment les GCT (Groupements de Collectivités Territoriales) et les SRM (les sociétés Régionales Multiservices) nouvellement mises en place. | Poste : Nous recherchons un profil "" Responsable des aspects administratifs et financiers  "" pour notre entité à Beni Mellal possédant une expérience confirmée d’au moins 5 ans dans toute spécialité en lien avec le gestion financière et commerciale, le contrôle de gestion/achat, audit. Principales missions : • Assurer le suivi des indicateurs de performance financière et commerciale ; • Analyser les données communiquées par la SRM ; • Analyser les états financiers et assurer le suivi des budgets de la SRM ; • Participer aux missions de contrôle sur le terrain et aux audits ; • Participer à l’élaboration, l’examen et l’analyse des besoins interne et externe ; • Vérifier la conformité des activités avec les dispositions du contrat de gestion et les référentiels applicables ; • Identifier les dysfonctionnements et écarts constatés ; • Elaborer des rapports d’analyse, notes de synthèse et recommandations ; • Proposer des actions correctives et contribuer à l’amélioration continue du service. | Profil recherché : Formation et compétences requises : Diplôme Bac +5 (ENCG, ISCAE ou équivalent). Une expérience dans un environnement institutionnel ou de contrôle est souhaitée. Une expérience dans le secteur de distribution d’eau potable, d’électricité et d’assainissement liquide est appréciée. Bonne maitrise des techniques de conduite des projets. Traits de personnalité souhaités : Esprit d’organisation et Rigueur. Intégrité et Disponibilité. Esprit d'analyses et Autonomie. Compétences de travail en équipe. Excellente communication écrite et orale.",Respect des règles | Besoin d'objectivité | Rationalisme | Flexibilité | Besoin de réflexion | Besoin d'autonomie | Implication au travail | Organisation,https://www.rekrute.com/offre-emploi-responsable-des-aspects-administratifs-et-financiers-recrutement-societe-de-developpement-des-services-publics-de-distribution-beni-mellal-182090.html,N/A,2026-04-22T23:39:34.090049
rekrute,Agent administratif RH | CASABLANCA (Maroc),Atlas Multiservices,Casablanca et région - Maroc,CDI,Gestion / Comptabilité / Finance - RH / Personnel / Formation - Secteur Indifférent,Débutant (-1 an),Bac +2 Minimum - BTS / DUT,N/A,"Entreprise : Atlas Multiservices , filiale du groupe Royal Air Maroc, accompagne le développement des talents dans les métiers de l’industrie aérienne. Forte de son ancrage au sein d’un grand groupe national, elle offre aux candidats de véritables opportunités d’évolution dans l’univers exigeant et captivant du transport aérien, alliant professionnalisme, rigueur et épanouissement | Poste : En tant qu’ Agent Administratif RH , vous serez le point de contact pour les tâches administratives liées aux collaborateurs et/ou aux candidats. Vous assurerez la gestion des dossiers , la préparation des documents, le suivi des processus RH et veillerez à la conformité des informations. Votre rôle est essentiel pour garantir une expérience fluide et professionnelle. | Profil recherché : Vous êtes organisé(e), rigoureux(se) et doté(e) d’un excellent sens du service. Vous aimez travailler dans un environnement structuré et contribuer à la fluidité des processus RH. Vous remplissez les conditions suivantes : Nationalité : Marocaine Âge : Au plus 27 ans au 26/11/2025 (né(e) après le 27/11/1997) Niveau d’instruction : BAC+2 minimum (diplôme validé) Type de Bac : Scientifique ou Technique Diplômes : Gestion, Comptabilité, Économie, Finance, RH, Logistique, Commerce international, Informatique Langue : Maîtrise du français à l’écrit et à l’oral Votre dynamisme et votre sens des responsabilités vous permettront de gérer efficacement les tâches administratives liées aux collaborateurs et/ou aux candidats.",Respect des règles | Extraversion | Rationalisme | Besoin d'objectivité | Besoin d'autonomie | Implication au travail | Organisation,https://www.rekrute.com/offre-emploi-agent-administratif-rh-recrutement-atlas-multiservices-casablanca-182089.html,N/A,2026-04-22T23:39:36.064387
